RegionID,SizeRank,RegionName,RegionType,StateName,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28
394910,47,"New Orleans, LA",msa,LA,206165.36462736625,206674.40575872766,205543.73865781463,206867.24578123557,209684.13186967437,212568.48547078154,215507.38771583058,214491.40618296005,218076.2333851152,222125.43666143963,223938.9345425986,223775.61123864254,213258.0036331822,210368.76489985653,210234.2988711657,213647.7802865097,212189.77345007993,200390.8361651015,193855.2896777252,191777.5460405569,191264.82935139013,197380.16028022225,196383.92933981013,192854.4789936393,195561.24621527546,198451.56919555648,198250.4441368117,199067.65032778666,202816.59112388938,204357.4564020401,205987.82576187295,207205.191469893,206702.43982228255,209882.3678215945,211096.7662370361,213859.26819568215,224600.55933558862,223686.34286690305,222131.53175336358,224362.1882812021,220235.26179889514,217099.34054244863,215890.046940113,219556.00888291447,220901.7303087348,224252.76999895452,221742.74965799425,221711.7980675632,223363.55015382916,228869.79160484756,228615.8777091845,231477.6487406275,232142.93577869545,232870.4756075605,235948.5530547903,235900.54122944886,235179.51456793945,234857.5603158322,227306.88290666518,217273.25538571322,213314.25426972026,213353.46364163302,213092.9935480395,216798.39118763266,217986.95434845882,221019.091967998,220217.37391844325,222927.37028391368,225502.88237321054,224234.24752826552,224496.58071398505,225112.9597427786,229728.89721238785,223402.50794089615,221506.71165550256,221760.55605167345,219905.12284610874,221633.09775042848,224058.64076221167,225037.86759601787,224894.13924705208,221893.83733660146,222721.13377616808,229682.02964825745,233891.45547962282,238155.402303189,242803.65987315198,248059.63112120194,251892.1588974852,260290.47907284516,262288.8440703468,267302.5148011507,267372.39067914395,264601.492260531,263921.22277919063,262273.8420328999,265387.2693380765,269495.39787140756,274096.72314241,283507.75118862285,290456.52570992446,294715.95036727324,301101.98587720125,305022.75991787034,305414.54158484534,305803.6887908992,307084.47458932997,311543.09161620965,316097.9963697894,314995.7057277583,304665.4100980546,304222.9415811124,307146.1969260221,311038.7232083952,319994.89700711094,325019.89064157783,320414.93421426305,310962.0211492935,308073.80709669495,307718.5438991689,296987.6050942233,287946.29057453776,276245.2566020852,254432.67088537742,248789.2891959809,242744.87200351967,246671.76875769362,252740.37719157187,232536.65673568123,216802.87912256812,219820.8151239839,230448.64182321526,234004.4608832949,235672.6280047495,230074.50897958767,235490.30583351178,234188.77936396978,228521.016325286,226808.0556544044,222948.79275823562,220307.06975510198,212943.7734373317,216705.87093656926,230464.1815430149,235306.023538397,232996.83281160623,232434.79476707778,228650.33624479402,227763.85479895127,231441.19364255064,233529.53361124487,242045.35571415312,248223.6357665322,243237.4392096686,235537.55565868077,238363.91482985084,232998.3375911228,235518.6814326743
395053,48,"Salt Lake City, UT",msa,UT,320255.00254824996,321946.05839626933,320510.9454456117,322690.2733870206,327148.8713777948,331716.48826630315,336378.31859770353,335087.3778343254,341081.7924679172,347847.29683791293,351235.3457424,351792.66621860384,349163.13111426367,344969.27861602494,345372.861819859,351702.4569844589,349879.41589751147,330525.4470670582,319884.56939077517,316706.26003391936,316329.7163326942,327070.2016289102,325906.6620409101,320378.76304365316,322405.9485366032,327873.34236021584,327717.97396578983,329128.23053711985,335355.86979051935,337666.4308450021,340095.1766841535,341747.2858422163,340112.98186091275,344470.4994979523,345878.9261349421,351723.3518813428,360264.9446421222,359971.3288946849,358883.12259180093,363828.19562581816,358702.1202229709,354873.32319317665,354041.01627059985,360800.812282663,362690.042460922,367587.98704466934,363330.8483779018,364141.7511320866,371690.4637254999,381763.5489028425,381866.4470821891,386994.9349595805,388674.0211610264,391337.6809946467,398058.0565795022,399533.17854044656,399212.41554525564,399452.6100841397,387613.6234546337,371668.39988604764,376710.20071716054,377130.45759662817,377164.7575343384,384407.3604954536,387090.4130257189,392934.5251974261,391820.91253684834,397063.92648898205,402102.4734537268,400176.11909366143,400987.728551356,402140.8122100842,403785.05523079954,393558.2686021187,391056.2553389144,392317.6235340451,389638.6070925195,391940.05126351723,395250.6518308384,395723.5962815773,392757.1950492609,384677.93367978523,383484.49014604505,394144.35264593933,403334.1360375543,409016.91897141404,414571.9790250955,420923.48784575413,425088.01921772596,438724.3496505849,441802.66690447344,450031.1080590923,450185.2228771438,445569.3946874743,444652.1593848455,443026.22455261793,451198.8977238064,459337.45244147343,464889.2131537036,478021.1823591872,486964.2005003725,491655.2413817237,499921.5058432283,504645.3314394497,507285.51055506256,510556.517978002,515224.86153952207,524428.106754477,536614.2859692025,536538.1037063109,521193.6055126454,523098.1452818282,530017.9100773744,533344.5549668932,544543.3766989624,549917.6224646046,544777.6558674747,532165.4808910867,530745.238273124,533017.9444828187,516407.0903063769,502795.3962105672,484229.51222085836,447558.67111627763,439227.82468231756,428877.29834733444,436106.42158885807,447144.8542606657,411128.76834156294,383113.46458562114,388474.24553616607,407079.12704730197,412291.4434226734,414835.5621802268,405149.6425014327,414814.53054937255,413031.41127719346,402983.1716936892,399477.54399032076,392194.2660043907,388595.6711838947,375377.08249556675,382671.4153814931,407061.11526212096,415443.9977741286,411614.0348795409,410946.519755068,405143.52624609583,403648.2297332309,410114.5223732179,413843.2825541457,428885.0686515469,442753.3246512134,433604.5221961367,419613.367491861,424513.0309747427,414906.1501638731,419426.9267188382
394669,49,"Hartford, CT",msa,CT,269664.0506138985,270151.48451198195,268958.90894524794,270137.87583797256,272777.5300220962,275537.1211500899,278347.09379123023,277586.18538687524,282400.1984933693,287854.47330781125,290984.34787187213,291039.1379094026,289424.80913600646,286285.91902221733,286295.5670002155,290066.15647777246,288591.4426154524,275255.7383407274,267247.2835621059,264187.5658350957,263781.8176743814,270665.2535321714,269894.6697216391,266320.36663669476,266624.9712806853,270179.68052124453,270293.8321055659,271434.7197769607,275653.72981309413,277515.0069179565,279472.7740922977,281059.4689329178,281176.55540089105,285199.13952961745,287179.7374882558,290877.43096673617,297385.78128591954,296964.1547010233,296034.5485425257,298898.6691907925,295316.09578772733,291896.61427365826,290268.363275252,293498.43510596995,294251.27112801396,296955.4983289696,293940.49045913556,293793.31752710807,296977.7299099562,302446.0853276784,301876.72446171043,304309.39336406067,304678.38418673706,305667.80408273364,309041.7859185874,309404.14922459563,309235.99971078645,309476.4432796471,302556.1114004733,292844.9055078347,293387.8374470293,293555.5673135018,293911.62448055646,298619.6874678772,300522.2392607009,303675.46435216843,302643.2406206173,305253.56540742324,307367.6535630393,305395.682431814,304990.8082170429,304659.9928658681,302380.3315949803,295677.746089674,293396.0508516121,293243.7844192511,290953.5323076003,292076.94187842053,293869.40394129563,294132.2646419837,292893.853605276,288777.9847350742,288514.2934484184,294551.98371933977,298964.4575461987,301895.1068192927,304563.89394689066,307610.7398339473,309421.7828197318,316307.6116081681,317433.5262470797,321446.4725880779,322051.8309232601,320253.4016621706,320310.7648992022,319281.8385179335,328600.0360275604,332845.08475469664,335531.78597715165,342258.4150661072,346828.841151396,349854.7722223845,354884.8971596904,358001.0637455759,359728.8159765552,361740.1721772492,364443.0982878463,369297.36658453837,385113.5136194304,385089.4834368156,376745.84047554823,377761.90753823787,381547.17678719026,383618.22554122785,389987.8499252134,393182.3048226444,390563.44906647026,383852.67260453006,383169.0032418792,384250.11338915525,386260.0960963643,377998.44634324935,366754.87383156194,344183.981920905,338960.7976906076,332974.3107199455,338252.05352660234,345836.17098844587,322670.4997445472,304307.8281645298,307859.3010796939,320622.176463241,327255.16627758526,329423.67991927,322985.29014448,329469.0676955027,328237.79070376407,321536.2632217749,319274.31486409676,314418.87589313707,311786.59577817377,302675.62130086625,307559.4437015574,324094.5863321529,332695.46744752134,330222.40859620454,329859.06758421235,325888.5400606524,324972.9463302082,329550.4380561589,332226.5737350945,342630.34511692176,351801.7671532037,345816.76245861757,336470.85183346784,339986.38510183274,333408.01330461144,336508.0931347211
394425,50,"Buffalo, NY",msa,NY,178333.46848971787,179081.71976153285,178784.93683717426,179879.66080204948,181828.78013168788,183808.76981437122,185812.62919095016,185637.4621816125,188271.52490588574,191196.312543745,192782.95191331784,192732.60174134502,191401.72634821862,189547.46694240152,189572.0336098421,191793.08802323492,190961.6406784254,183175.25191061755,178466.68752163218,176680.78376857677,176513.91251512553,180671.67010471152,180239.69256450524,177782.92385765293,178198.26309532867,179942.20908044072,179661.14510330663,179977.4691321454,182090.20155554902,182738.81576849468,183429.58886389027,183903.5769304215,183581.7856221565,185528.07729555064,186322.2278820241,188307.9184544285,191159.14204055973,190847.00781220873,190235.54908405794,191760.18946242545,189723.6047309466,188241.42379599137,187850.14306192865,190246.27041681056,191236.55318384673,193352.07037672898,192191.1372118096,192747.73506311554,269020.51623218646,275778.0556881122,275755.1723787436,279073.4866171965,280054.7084717066,281509.3717501939,285622.55637355556,286157.4698391942,285046.9540683453,284235.610291,275598.4101764714,264911.677356693,218763.07615336016,219022.6188095371,219142.64476917565,222439.57808088823,223744.5222485553,226508.90293969825,226259.58496563716,228832.4659809809,231610.30076830348,231415.07173282857,232265.31865214367,232407.6056646176,231472.4567682939,226658.72952212617,225436.65238423497,225892.87606392291,224560.18848256604,225023.18715335906,225857.23932545312,225568.53202967235,224468.47214947842,221223.95416486947,220903.5461549122,225268.10498610788,228745.6363607515,230825.47336963456,233193.9005547224,235945.11347763974,237732.79232043607,243274.9662466042,244375.73472291217,247666.7279716679,248136.78747103942,246727.56886116447,246742.82461264488,245912.05224405762,247422.16344532106,250606.53000265817,253376.87293846157,259263.2354212318,263607.81776670314,267034.29711476155,272012.0213186107,275353.1518295832,276279.4305660385,277197.7840975848,278768.4619175099,282827.0935925293,284219.7067378605,284534.5561749061,277888.03359166736,277522.9727546329,279359.35237682424,281804.3875815114,287524.19306180783,290908.0529534948,289288.18081724556,284664.9032912708,284279.5903314663,285376.34672189655,279532.04151783645,274394.6557032905,267445.7930159589,252740.02564389104,249604.49902222244,245168.0377597047,248287.46652811518,252959.23830403492,236799.6487903058,223661.03967216512,225654.38104685143,233646.02759455828,235870.22756641265,236738.1675844374,232482.69791353343,236931.55582875453,236232.07986585645,231812.41058623552,230338.8541465155,227120.1003113538,225382.6566545851,219262.6134544733,222582.70041979518,233712.12471476488,237693.57935648938,236136.7132037059,235951.1355086699,233386.89570472244,232831.20535696897,235898.45151709838,237708.97544982267,244598.050420562,250670.52809445077,246814.99077761907,240732.1352222111,243103.19323332596,238768.5680764431,240812.97818154964
394388,51,"Birmingham, AL",msa,AL,242995.93417517806,244629.09939950344,244008.80289381216,246148.41166499138,249938.15845773666,253315.42741386726,256673.65347081012,255355.8825903108,258674.34263844328,262403.25321618747,263703.3707778915,263636.2058910258,262599.40576430166,258972.28744259904,258266.83896205976,261862.53046049926,259565.58182623584,245307.56063473236,237656.50082441125,235497.6322768889,235193.53511049677,243105.19055964524,242163.60552549403,237880.98429063652,242703.69753019535,246762.7204001668,246761.5455056139,247995.50354280052,252901.3348502499,254760.7323291848,256701.50121731078,258090.48545282806,257184.19568155322,260909.6433305248,262272.01445098285,266389.30555760226,275919.66578571877,275055.27347503696,273292.2255033689,276178.9349457741,271284.1992847698,267825.95491201617,266764.41604709986,271668.27334529295,273361.1800807104,277471.67504818656,274428.4268869345,274946.78065092326,274212.7524008999,281586.1761875242,281506.8975194081,285133.1668679767,286188.0426496328,287866.4021364427,292515.11936181143,293297.63611836574,292822.2540577085,292768.4741492103,283869.44496623386,272143.8520860618,279170.82651138963,279621.84758560674,279845.0233731004,285510.3107798356,287682.80612756446,291864.43591973686,290737.6367330114,294315.1374184555,297303.6747753859,294999.05961949023,294726.703679863,294562.6589679898,292288.8521542701,283774.95208557934,280928.47306540527,280789.60206703073,277918.7444564363,279184.8139857641,281264.861895112,281550.2380852428,280706.454698548,276354.5870039196,276835.01907231356,285239.93809023185,294133.8161978168,298997.3664432548,304452.9725063869,310690.6732405193,315094.3905459375,325265.36591991456,327266.888517814,333070.98213878565,332521.5459502876,328359.14553229144,326959.35423361417,324988.88695498795,329507.7353347378,334758.1311573494,338589.60986749694,348087.07827656815,354590.0728404241,358532.8652308861,365225.5522894453,369128.3929802912,370393.13739462086,371938.85799586074,374782.1937758403,382669.54110056546,390331.4126415758,391459.78091603884,379828.7353610805,380590.96437922434,385254.53078301554,388697.2188958571,398163.115294052,402888.2844672375,397128.4644240404,385515.63856508967,382387.50704956095,383714.0667155987,373151.0937860581,363276.1774152248,349543.36079240416,322752.3397413812,316538.79841649515,309166.0216297296,314610.3187887802,322747.58633661346,296234.51004095515,275848.92185529013,279474.73514385044,293030.0517149105,294460.00553716597,296365.651055044,289156.0901371805,295707.6508221551,294039.27272534376,286629.6892235706,283960.9907548211,278596.5202293441,275523.5916316281,265850.50166772754,270559.9851584564,287420.9989372836,290816.3622979222,288126.47073974507,287615.7304359007,283446.94803802256,282403.53193217836,286903.1597461759,289490.53462931,299933.2229789032,309062.1275060509,302784.22831093677,293151.32425979053,296574.47959110816,289929.0335747521,293055.20179979806
395031,52,"Rochester, NY",msa,NY,241482.04685207002,242458.45999420117,241623.9169574776,243169.75750240718,246192.67009023178,249254.7236797311,252368.78997310955,251616.74951454127,255382.40302608843,259604.1869880604,261573.5255683716,261232.70244126394,258654.64525019127,255138.08820199728,254547.28583436753,257662.67885891706,255651.50400838195,242602.6105612117,235019.68820461803,232338.86737410928,232337.84717981282,239555.11278607024,239112.94767903336,235326.53068654853,236257.61770176073,239409.8876412575,239151.18527813107,239905.12035728668,243664.80881736652,244773.9719273684,245923.50682946885,246668.60320652442,245858.97917533683,248872.2592720395,249937.89778921969,253103.70766355726,222957.1754628349,222450.24253672376,221553.3402215964,223403.95387475393,220668.34745605802,218651.34730978459,218037.32325558396,220991.92492977466,222131.51604345752,224713.89922930798,223090.26691308653,223672.80968964624,281021.88315901184,288016.8500514619,287945.8149621148,291336.0440075042,292322.933663249,293927.9445528538,298315.7471559643,299015.9384327693,298136.12881149026,297588.067067946,288882.58897225064,277998.6322018799,242162.4815412087,242605.92332523398,242902.1807650014,246901.6340942627,248562.40133612428,251780.03700241243,251459.23476535032,254396.33150113982,257394.0489285171,256896.48236995412,257631.16731147756,257611.88439839822,256397.8171143359,250689.67982175548,249126.2986269646,249495.37007830341,247814.0477299862,248292.5325928672,249214.75928001755,248847.79064140838,247590.85879843147,243870.11639400187,243519.10103536033,248561.29478893903,252559.774001484,254946.43538121163,257667.58847515474,260833.0533269834,262879.0469139791,269254.87922692206,270472.45888222806,274229.09754198696,274675.7425303435,272933.6596817852,272853.8853359698,271832.24154677836,273533.4808296014,277160.8523003635,280173.65002375474,286783.3838016916,291585.36979369307,295225.9264368807,300653.40582039225,304158.9114717352,304806.14717607625,305432.2614914687,306795.6991154412,310945.3955884637,311965.7948514274,311790.73453465814,303701.68051558005,302857.90661142167,304548.82158922765,306996.8842572134,313212.091209844,316822.12427298795,315144.7790552026,310091.8097066151,309872.31747649,311187.80486475915,304642.2253784907,298899.1074373838,291086.23668255995,274470.23348471493,271046.6946971009,266251.2282282671,270037.53390044864,275617.55400176474,257635.92101308552,243134.65129977404,245728.52703705558,255125.5732244525,281482.6048986655,282858.9616411444,277267.9648915731,283439.17607111245,282686.8730438021,276945.62784970226,275171.86582608003,271056.17682668235,269059.8800880749,261104.7351741141,265844.41869430884,281115.95158132195,286373.1950346924,284141.79819633544,283813.5017785411,280311.6551465138,279471.8843636973,283528.89286230516,285895.6317665236,295172.309827962,303606.03148556995,298175.5490159158,289746.5926885022,292847.4562744628,286959.11471937643,289733.5874151196
394640,53,"Grand Rapids, MI",msa,MI,230213.95388625265,231435.53866714382,230673.91460749385,232069.65252484134,234814.26737301884,237518.28510455406,240249.55398057395,239454.32193500208,243042.63199023154,247083.4999536971,249135.66458528672,249563.0367852065,248089.17259175127,245647.7935751589,245681.0510538611,249162.5563093496,247833.69822930073,236032.7309091673,229318.12543363014,227097.09630416112,226671.92672068885,232946.23355705512,232054.18671654238,228461.08230124455,248714.87080131378,252299.38694404907,252195.1228168401,253229.9102240607,257657.83946266628,259413.65684799486,261266.97046723554,262663.9997965353,262224.7594219308,266074.9212098013,267784.7678329984,272170.29087570385,269708.6999752325,269600.6364836773,268975.2605514886,272339.5621468595,269061.2918203223,266641.33021692774,266201.0274237787,270822.66126843786,272336.0732493492,275857.02413132886,273257.00885909644,273628.1325083569,283057.3068430054,289720.84904645855,289581.44707611675,292838.40424545895,293768.78755937505,295425.3281420385,299815.10083492694,300787.3707100567,301178.8844959043,302043.5812245373,294695.4290634352,284288.74987066066,292621.2023576946,293434.3340023929,294065.660557923,299854.16314714076,302289.3283322028,306260.19460456626,305175.9233561078,308484.7361599834,311081.3084294027,308693.96024562616,308289.89950874314,308460.14886863297,308899.63486876176,301203.4302366857,298874.05063166126,299152.0186553428,296758.34437696694,298218.3674191784,300444.10382663243,300776.7192986454,299156.3044625275,294020.82552440255,293578.5848363142,300778.358999946,307519.7626344538,311213.7939250518,315382.1786350498,320204.8036233019,323387.3372550183,332379.7936260309,333932.7052171326,339080.0622386156,339158.75209374947,336046.475277696,335318.78794288705,333212.436529263,336153.70448527683,340941.5239480604,347043.3559536942,358810.9385536558,367687.01074450207,373102.5537810704,380891.3333433879,386154.4729102622,389000.7820724986,392132.8326913178,396011.632418171,401642.7869109233,417928.05333154637,417039.2514059062,405597.78789790405,406441.0573993285,411101.68739211553,414741.2177939577,424246.74126207957,429184.9210992528,424087.05959116475,413301.07153727545,410728.1566853314,412306.4186786219,471212.14666968066,457394.688293213,439774.7318301766,404861.90755733993,397416.875752118,387820.3827349793,395106.0836705629,405683.9773514614,368909.36578375706,340113.9070305236,343016.30602982274,359199.80978150934,325920.5582799967,327135.57731828,319156.6128896675,325650.1497168538,323618.652437545,315758.7160200293,312852.0594237033,307026.76810844964,303370.2955879883,292545.19199293264,296966.48328015424,313966.06119811884,319670.0758202491,316911.56192933326,316450.51126853545,312195.3044271051,311133.96484633203,315918.39626822097,318688.3859989705,329736.4699182606,339764.83087787253,333160.30224752467,322993.39509335265,326633.5142335081,319598.4322110004,322910.54904588737
395167,54,"Tucson, AZ",msa,AZ,239443.30303682422,239927.7014282029,238275.13715972836,239266.50636481418,241904.95279770615,244623.5057180293,247396.23006827355,245864.9733002211,249533.46489128328,253732.14088540044,255556.63062263938,255642.40140615354,253511.15900512037,250268.03057135027,250180.40847564593,254255.61428147473,252593.42717071163,238714.1221173471,231018.6900029144,228572.46828070772,227947.89454227162,235133.76846075596,233905.43927347442,229511.5194503019,258269.14249319918,262388.1615908817,261656.56280870218,262299.40853712993,267165.2839956797,268612.90588115604,270164.3912937343,271133.2333078508,269834.2486354496,273874.9022803285,275263.4553513872,280084.442806813,245955.61797127197,245498.78830811498,244507.7534668288,247409.3677240341,243775.98652543753,240804.69235061496,239740.44968160658,243612.31310702604,244708.76693215265,247784.23163092407,244954.52711652173,245092.21214453332,246370.92688254913,252333.04056759982,252504.60159107804,255853.8069049674,257046.08377185572,258720.32706757457,262877.1551222919,263780.87797086884,263510.1120970556,263574.3455132,256205.26419663243,246429.5540794286,250967.8254319316,251474.55769751905,251596.41980179923,256222.41115215563,258056.2416850826,262295.59736629063,262236.76115239813,266117.8058051311,269442.46878706786,268309.96091229055,268906.37979093444,269756.3906964627,270092.4725032374,263579.3282997044,261686.3464977716,262124.7859707501,260123.55704219668,261490.43084855968,263528.2624352957,263807.1476780689,262060.4787307056,257105.74233338961,256438.57160887547,262930.4948165091,269975.18916149833,273377.77587052644,276981.3740318994,281137.6958707024,283856.66207358823,292218.722271114,293865.2332461035,298772.19403048564,298854.47932312073,295986.1575423747,295367.117660509,293891.4325475783,301160.7757043536,305980.50808600575,310333.2146524863,319708.4509165339,326578.3549962125,331592.43123183964,339081.03701888723,344082.6352377076,346102.63905757794,348271.36017122626,351252.82384854305,356606.41287971847,367496.553180638,366657.3908217559,354858.3967821037,354100.24397596763,356937.9684166148,359662.15840690973,367846.0516858917,372171.6650370039,369007.1136883243,360890.6076423653,360107.9257829318,362234.4281902543,357826.57110027206,349377.4461580045,337684.8131345552,313629.47911036847,308761.3220093278,302445.909612404,308244.07245886646,316629.4586091169,291911.0483275994,272782.99273525976,276803.60879015224,290388.1376049943,296184.3250667915,298573.8272247178,292290.8362063386,299789.472397329,299093.0227250219,292309.1913319403,290170.3791162229,285246.895999661,282513.57068937295,272865.08416724345,277903.1913838301,295185.5484928523,301402.87927795696,298666.9464281416,298188.79982444126,294012.63541339233,292949.0258744978,297592.04301445856,300270.9483002802,311048.8492036563,320878.5950373685,314360.6748282906,304372.48945090955,307895.9401434508,301020.54087860574,304256.18332274794
753924,55,"Urban Honolulu, HI",msa,HI,418624.40454796684,420582.0545398237,418510.4014447167,421651.1348284698,428111.7474285178,435128.59817334893,442377.21275886754,440854.4885031894,448527.2473629716,457098.12558576796,461062.27300828486,462567.3573657805,459754.47664445284,454481.86370663,454900.1186717968,463706.3328944938,460941.3709187479,434091.1797324936,419960.8775536076,416135.36313253996,414380.676772746,428109.54054559243,424957.1234658729,416035.58004848583,421183.83659030474,428130.901953882,427271.8800315271,428651.53559278866,436953.17885939416,439949.9040329267,443170.35111242504,445464.0477525826,444101.961569351,451507.56826706167,454483.5545838818,462570.3754847387,470244.3137886297,468994.9081601069,466605.57607586985,472763.46671705827,464594.90348569944,458051.7987593323,455709.3931704104,464038.9226579765,465797.5363851452,471801.05804466683,464927.20273400855,464689.37765226734,470359.7226402797,482887.98526200757,482021.258072831,488071.94279634836,489387.1138749515,492020.5158519756,500182.270722894,501200.0465926654,500039.369260225,499684.3731849759,483012.63949210674,461229.1474637163,465368.43357817136,465867.67583634605,465486.73934997176,474579.7743722942,477655.774182368,485111.38804965286,483357.6952678209,489877.3837909582,495196.5255517625,491136.09921574057,490624.6967049194,490058.28173277614,485671.2046524685,470376.17569561535,465183.09990560415,464746.1936788091,459454.86657402146,460918.2431780092,463717.5844547079,463198.0444839089,459778.21869584656,450208.8668313564,449081.5398085262,461967.8471891192,471443.6654761626,478076.42116555653,485510.00135461224,494144.06719020754,499904.97598687693,516596.73470614495,519878.490287949,529630.5447324588,529328.4272906863,523053.36295731907,521310.0769069347,517980.2119156384,522887.577137369,531823.2855577059,538178.2113555626,553936.2501055665,564579.6914084837,570133.3668284457,580135.0005483631,585676.0704565155,588158.3727158075,591340.8851466618,596103.232157138,605649.1562507625,611972.149363894,610256.3174512743,591570.9896966957,593747.6178358982,602180.7889122529,607752.8310556142,623065.606963343,630796.2923948667,622417.8142494902,604583.356569379,600390.800968963,601692.2446558457,581485.8687838886,564234.8833885861,541167.4306828958,497193.3896193796,486733.117463626,475737.5416048283,485365.2803289721,499416.6488407396,458329.9854350167,426586.1327687538,433364.5353595687,455205.00166248926,458112.6878616978,461237.67752312473,450585.9030102582,462213.75938052055,460460.4084041858,448156.61116395844,443253.90862815984,434223.1059120056,430195.3132516971,415484.6821499217,424042.2199889285,452220.8993532521,439899.50370050356,435914.957047742,435205.0194844087,429085.27285212645,427539.6271702827,434294.8127041085,438190.49773064913,453857.6966755273,467960.20649183134,458518.7686560607,444034.84545928315,449166.94354424777,439182.4114815205,443880.98404849175
395169,56,"Tulsa, OK",msa,OK,229780.366831502,231290.8973751666,230401.90557409386,231960.95054560818,235139.8856448312,238438.76037750946,241774.4780951567,240819.96313538615,244451.78445035752,248175.50095850203,250035.51074151727,250918.81947650536,250159.43906329185,247780.53460927113,248429.875528004,253255.04394094553,252209.34427654196,238713.684666124,231492.39071630224,229295.50078568852,228203.6706786275,234716.62903007233,233061.56141657682,228662.79698860212,238069.47670225875,241649.71794747587,240977.6033012971,241518.88174151792,245616.7716195098,247701.60225170504,250077.13827593348,251954.06238405922,252327.33718043225,257158.06062867877,259713.65417022354,263734.447283301,241072.0863091525,240090.1611519457,238192.9379036488,239734.42581610312,235264.76355783924,231740.9463994528,230024.4649644198,232948.64844915457,234413.01358553307,237527.10720974908,235396.34089043495,235198.94814549893,240775.4026089511,245977.0888011564,245397.96273169664,247634.24452618606,247902.13243954498,248190.51720173282,250670.0282121268,250298.08438331026,249510.05167143742,249691.4215153955,242622.4165082341,233497.54425101102,234348.10356751014,234775.55009104166,235358.96985774793,240154.5893206895,242396.47837754915,246064.21403432733,245692.31871239175,249005.05560784816,251638.07020723366,250286.06935326318,250294.0312513315,250459.19810226248,246060.48222577514,240081.0173335712,238234.75888047283,238422.5217063317,236424.21564630032,237557.71413318903,239340.5767551664,239604.13915489212,238410.99166595924,234398.32331087178,234206.1421037961,240829.70315751215,251595.9176245009,255397.40222479528,258830.54268870532,262712.82173676125,265210.30845492485,272829.02718476637,274622.0970148419,279203.0999922749,278869.68271564203,275898.83583324874,274946.0738979179,273656.6414804109,282183.11687468056,286654.2001980372,290307.0287595137,298380.02669725806,304062.678624476,306860.1981710444,311745.85048736236,314387.98881913477,314869.5563617688,315374.1358455947,316930.98042022774,321768.37850743544,330130.6755271885,329836.36212900525,321049.7284917754,321999.4515070884,325793.42187886167,328020.90476275055,334948.87492743187,338195.99738224817,333276.7283124125,323752.9458450334,320892.4936984927,321659.76001052593,316732.4634072948,308770.2992813548,298314.90677519265,277257.01678358635,272730.6529059824,267368.15106612,272445.58301766834,279717.3287051489,258510.69399223462,241835.47739265513,245177.49878007217,256343.80844895402,260729.26602462024,262013.3407695101,255178.0941121665,259965.67701349192,257747.78102089264,250994.86587065173,248366.43669372026,243502.81930200392,240465.1188393375,232154.66515530425,235787.65648241187,249707.2721962459,266416.8567078735,263853.89336757624,263306.3924004009,259254.71641307496,258261.78271428944,262438.1951013541,264825.4292735389,274525.7404097596,282451.1036402822,276658.3984942632,267760.86580101756,270948.524628163,264796.41003567394,267688.44703279895
